Wavelength (nm)	0.5M HCl	0.75M HCl	1M HCl	1.5M HCl	2M HCl	2.5M HCl	3M HCl	3.5M HCl	4M HCl	4.5M HCl	5M HCl	6M HCl	7M HCl	8M HCl
742,9342041	0,00262579578	0,002203220269	0,002482114593	0,001987587661	0,001716936938	0,002368177287	0,001430793782	0,001190313371	0,00165490678	0,001412458369	0,0007269165362	0,0001066891782	0,0003150170378	-0,0005085167941
741,9422607	0,002587592462	0,002388583263	0,001970294863	0,001425054157	0,001460194471	0,001865512691	0,001182292704	0,000365819229	0,001400148612	0,0009388627368	0,0005267622764	-0,0007279759739	0,00006746407598	-0,001045517274
740,9499512	0,002734538866	0,002340536797	0,002465088386	0,001880565425	0,001901338575	0,002063007792	0,001324376091	0,0007897219039	0,001863146899	0,001121065579	0,000811195001	-0,0003570795234	-0,00003960372487	-0,001020519179
739,9573364	0,002774969442	0,002234104322	0,002351728268	0,001671225531	0,001508143498	0,001702617505	0,001213753247	0,0005976262037	0,001612267806	0,0008411502349	0,000545760151	-0,000566636445	-0,0000545124276	-0,001284837257
738,9642944	0,00273560686	0,00225421763	0,002196143381	0,001807828317	0,001654802822	0,001833563088	0,001089871395	0,0005007160944	0,001351250685	0,0009575413424	0,0004433162976	-0,0007103509852	-0,00005911952758	-0,001202806947
737,9709473	0,002513408894	0,001977653941	0,001845859108	0,001420742949	0,001540328958	0,001662208582	0,001065659686	0,0005005605635	0,001228497829	0,001123115886	0,0005192462704	-0,0004951233277	-0,000349526963	-0,001137956395
736,9772949	0,002769967541	0,002307979856	0,002252786653	0,002118541161	0,001841595746	0,00209861598	0,001178762643	0,0006600240013	0,001934125205	0,001231612987	0,0006412803777	-0,0002744080848	0,00008320547204	-0,00105274783
735,9832153	0,002737873001	0,002413519425	0,002511143917	0,001928222948	0,00177182816	0,002298585372	0,001560644247	0,0009045947227	0,001728943782	0,001166251837	0,0007327247295	-0,0002718211326	0,0001662715076	-0,00100156304
734,9888306	0,002714637434	0,002272510668	0,002281826455	0,001946658129	0,001691131154	0,002050419571	0,001453908975	0,0008359889616	0,001541082282	0,001313496847	0,0007292761002	-0,0005204619374	0,0001136801657	-0,0009448964265
733,9940796	0,002998760901	0,002630718052	0,002427523956	0,002109696856	0,002361540217	0,002230851678	0,001575972186	0,001202175859	0,002158940537	0,001579193748	0,001211001654	0,00003266932254	0,0005612596869	-0,0005444029812
